[200~+-------------------------------+------------+---------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------+
| Trial name                    | status     | loc                 | dataname   | diffusion   |   dropout_prob |   head | if_gat   | if_linear   |   learning_rate |   nhid |   weight_decay |   iter |   total time (s) |   acc |
| training_function_d5a75_00016 | TERMINATED | 172.16.3.10:3889664 | Cora       | randomwalk  |            0.1 |     16 | True     | False       |          1e-05  |     64 |         1e-05  |      1 |          65.9003 | 0.796 |
| training_function_d5a75_00017 | TERMINATED | 172.16.3.10:3889777 | Cora       | randomwalk  |            0.5 |     16 | True     | False       |          1e-05  |     64 |         1e-05  |      1 |          81.4936 | 0.787 |
| training_function_d5a75_00018 | TERMINATED | 172.16.3.10:3890059 | Cora       | randomwalk  |            0.1 |      4 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          18.6344 | 0.643 |
| training_function_d5a75_00019 | TERMINATED | 172.16.3.10:3890283 | Cora       | randomwalk  |            0.5 |      4 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          16.886  | 0.639 |
| training_function_d5a75_00020 | TERMINATED | 172.16.3.10:3890525 | Cora       | randomwalk  |            0.1 |      8 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          16.8197 | 0.643 |
| training_function_d5a75_00021 | TERMINATED | 172.16.3.10:3890572 | Cora       | randomwalk  |            0.5 |      8 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          16.7556 | 0.639 |
| training_function_d5a75_00022 | TERMINATED | 172.16.3.10:3890688 | Cora       | randomwalk  |            0.1 |     16 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          49.6044 | 0.643 |
| training_function_d5a75_00023 | TERMINATED | 172.16.3.10:3890817 | Cora       | randomwalk  |            0.5 |     16 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          17.2824 | 0.639 |
| training_function_d5a75_00024 | TERMINATED | 172.16.3.10:3890858 | Cora       | randomwalk  |            0.1 |      4 | True     | False       |          0.0001 |    128 |         1e-05  |      1 |          34.6173 | 0.772 |
| training_function_d5a75_00025 | TERMINATED | 172.16.3.10:3890879 | Cora       | randomwalk  |            0.5 |      4 | True     | False       |          0.0001 |    128 |         1e-05  |      1 |          32.2179 | 0.783 |
| training_function_d5a75_00026 | TERMINATED | 172.16.3.10:3891180 | Cora       | randomwalk  |            0.1 |      8 | True     | False       |          0.0001 |    128 |         1e-05  |      1 |          41.2519 | 0.777 |
| training_function_d5a75_00027 | TERMINATED | 172.16.3.10:3891398 | Cora       | randomwalk  |            0.5 |      8 | True     | False       |          0.0001 |    128 |         1e-05  |      1 |          46.775  | 0.794 |
| training_function_d5a75_00028 | TERMINATED | 172.16.3.10:3891409 | Cora       | randomwalk  |            0.1 |     16 | True     | False       |          0.0001 |    128 |         1e-05  |      1 |          81.0427 | 0.778 |
| training_function_d5a75_00029 | TERMINATED | 172.16.3.10:3891483 | Cora       | randomwalk  |            0.5 |     16 | True     | False       |          0.0001 |    128 |         1e-05  |      1 |         126.544  | 0.782 |
| training_function_d5a75_00030 | TERMINATED | 172.16.3.10:3891767 | Cora       | randomwalk  |            0.1 |      4 | False    | False       |          0.0001 |    128 |         1e-05  |      1 |          16.8765 | 0.7   |
| training_function_d5a75_00031 | TERMINATED | 172.16.3.10:3891981 | Cora       | randomwalk  |            0.5 |      4 | False    | False       |          0.0001 |    128 |         1e-05  |      1 |          16.2673 | 0.725 |
| training_function_d5a75_00032 | TERMINATED | 172.16.3.10:3892062 | Cora       | randomwalk  |            0.1 |      8 | False    | False       |          0.0001 |    128 |         1e-05  |      1 |          17.7362 | 0.7   |
| training_function_d5a75_00033 | TERMINATED | 172.16.3.10:3892262 | Cora       | randomwalk  |            0.5 |      8 | False    | False       |          0.0001 |    128 |         1e-05  |      1 |          17.1487 | 0.725 |
| training_function_d5a75_00034 | TERMINATED | 172.16.3.10:3892348 | Cora       | randomwalk  |            0.1 |     16 | False    | False       |          0.0001 |    128 |         1e-05  |      1 |          17.8022 | 0.7   |
| training_function_d5a75_00035 | TERMINATED | 172.16.3.10:3892511 | Cora       | randomwalk  |            0.5 |     16 | False    | False       |          0.0001 |    128 |         1e-05  |      1 |          21.278  | 0.725 |
| training_function_d5a75_00036 | TERMINATED | 172.16.3.10:3892551 | Cora       | randomwalk  |            0.1 |      4 | True     | False       |          1e-05  |    128 |         1e-05  |      1 |          29.5691 | 0.781 |
| training_function_d5a75_00037 | TERMINATED | 172.16.3.10:3892647 | Cora       | randomwalk  |            0.5 |      4 | True     | False       |          1e-05  |    128 |         1e-05  |      1 |          30.6443 | 0.781 |
| training_function_d5a75_00038 | TERMINATED | 172.16.3.10:3892824 | Cora       | randomwalk  |            0.1 |      8 | True     | False       |          1e-05  |    128 |         1e-05  |      1 |          50.913  | 0.785 |
| training_function_d5a75_00039 | TERMINATED | 172.16.3.10:3892986 | Cora       | randomwalk  |            0.5 |      8 | True     | False       |          1e-05  |    128 |         1e-05  |      1 |          41.3336 | 0.779 |
| training_function_d5a75_00040 | TERMINATED | 172.16.3.10:3893081 | Cora       | randomwalk  |            0.1 |     16 | True     | False       |          1e-05  |    128 |         1e-05  |      1 |          73.4663 | 0.796 |
| training_function_d5a75_00041 | TERMINATED | 172.16.3.10:3893166 | Cora       | randomwalk  |            0.5 |     16 | True     | False       |          1e-05  |    128 |         1e-05  |      1 |         141.066  | 0.787 |
| training_function_d5a75_00042 | TERMINATED | 172.16.3.10:3893473 | Cora       | randomwalk  |            0.1 |      4 | False    | False       |          1e-05  |    128 |         1e-05  |      1 |          20.5174 | 0.643 |
| training_function_d5a75_00043 | TERMINATED | 172.16.3.10:3893508 | Cora       | randomwalk  |            0.5 |      4 | False    | False       |          1e-05  |    128 |         1e-05  |      1 |          16.9781 | 0.639 |
| training_function_d5a75_00044 | TERMINATED | 172.16.3.10:3893796 | Cora       | randomwalk  |            0.1 |      8 | False    | False       |          1e-05  |    128 |         1e-05  |      1 |          16.8969 | 0.643 |
| training_function_d5a75_00045 | TERMINATED | 172.16.3.10:3893836 | Cora       | randomwalk  |            0.5 |      8 | False    | False       |          1e-05  |    128 |         1e-05  |      1 |          20.7023 | 0.639 |
| training_function_d5a75_00046 | TERMINATED | 172.16.3.10:3894054 | Cora       | randomwalk  |            0.1 |     16 | False    | False       |          1e-05  |    128 |         1e-05  |      1 |          18.4753 | 0.643 |
| training_function_d5a75_00047 | TERMINATED | 172.16.3.10:3894089 | Cora       | randomwalk  |            0.5 |     16 | False    | False       |          1e-05  |    128 |         1e-05  |      1 |          17.3929 | 0.639 |
| training_function_d5a75_00048 | TERMINATED | 172.16.3.10:3894179 | Cora       | randomwalk  |            0.1 |      4 | True     | False       |          0.0001 |     64 |         0.0001 |      1 |          36.3615 | 0.776 |
| training_function_d5a75_00049 | TERMINATED | 172.16.3.10:3894358 | Cora       | randomwalk  |            0.5 |      4 | True     | False       |          0.0001 |     64 |         0.0001 |      1 |          35.4539 | 0.786 |
| training_function_d5a75_00050 | TERMINATED | 172.16.3.10:3894368 | Cora       | randomwalk  |            0.1 |      8 | True     | False       |          0.0001 |     64 |         0.0001 |      1 |          41.5193 | 0.777 |
| training_function_d5a75_00051 | TERMINATED | 172.16.3.10:3894694 | Cora       | randomwalk  |            0.5 |      8 | True     | False       |          0.0001 |     64 |         0.0001 |      1 |          51.2317 | 0.796 |
| training_function_d5a75_00052 | TERMINATED | 172.16.3.10:3894856 | Cora       | randomwalk  |            0.1 |     16 | True     | False       |          0.0001 |     64 |         0.0001 |      1 |          78.1394 | 0.778 |
| training_function_d5a75_00053 | TERMINATED | 172.16.3.10:3894949 | Cora       | randomwalk  |            0.5 |     16 | True     | False       |          0.0001 |     64 |         0.0001 |      1 |          66.3853 | 0.779 |
| training_function_d5a75_00054 | TERMINATED | 172.16.3.10:3895040 | Cora       | randomwalk  |            0.1 |      4 | False    | False       |          0.0001 |     64 |         0.0001 |      1 |          22.3378 | 0.699 |
| training_function_d5a75_00055 | TERMINATED | 172.16.3.10:3895315 | Cora       | randomwalk  |            0.5 |      4 | False    | False       |          0.0001 |     64 |         0.0001 |      1 |          45.0204 | 0.724 |
| training_function_d5a75_00056 | TERMINATED | 172.16.3.10:3895385 | Cora       | randomwalk  |            0.1 |      8 | False    | False       |          0.0001 |     64 |         0.0001 |      1 |          20.9528 | 0.699 |
| training_function_d5a75_00057 | TERMINATED | 172.16.3.10:3895652 | Cora       | randomwalk  |            0.5 |      8 | False    | False       |          0.0001 |     64 |         0.0001 |      1 |          20.7705 | 0.724 |
| training_function_d5a75_00058 | TERMINATED | 172.16.3.10:3895788 | Cora       | randomwalk  |            0.1 |     16 | False    | False       |          0.0001 |     64 |         0.0001 |      1 |          16.4044 | 0.699 |
| training_function_d5a75_00059 | TERMINATED | 172.16.3.10:3895857 | Cora       | randomwalk  |            0.5 |     16 | False    | False       |          0.0001 |     64 |         0.0001 |      1 |          21.5537 | 0.724 |
| training_function_d5a75_00060 | TERMINATED | 172.16.3.10:3895943 | Cora       | randomwalk  |            0.1 |      4 | True     | False       |          1e-05  |     64 |         0.0001 |      1 |          73.2417 | 0.781 |
| training_function_d5a75_00061 | TERMINATED | 172.16.3.10:3896012 | Cora       | randomwalk  |            0.5 |      4 | True     | False       |          1e-05  |     64 |         0.0001 |      1 |          33.7303 | 0.782 |
| training_function_d5a75_00062 | TERMINATED | 172.16.3.10:3896146 | Cora       | randomwalk  |            0.1 |      8 | True     | False       |          1e-05  |     64 |         0.0001 |      1 |          41.3044 | 0.785 |
| training_function_d5a75_00063 | TERMINATED | 172.16.3.10:3896276 | Cora       | randomwalk  |            0.5 |      8 | True     | False       |          1e-05  |     64 |         0.0001 |      1 |          51.6861 | 0.779 |
| training_function_d5a75_00064 | TERMINATED | 172.16.3.10:3896499 | Cora       | randomwalk  |            0.1 |     16 | True     | False       |          1e-05  |     64 |         0.0001 |      1 |          80.3595 | 0.796 |
| training_function_d5a75_00065 | TERMINATED | 172.16.3.10:3896694 | Cora       | randomwalk  |            0.5 |     16 | True     | False       |          1e-05  |     64 |         0.0001 |      1 |          66.1906 | 0.787 |
| training_function_d5a75_00066 | TERMINATED | 172.16.3.10:3896908 | Cora       | randomwalk  |            0.1 |      4 | False    | False       |          1e-05  |     64 |         0.0001 |      1 |          20.8464 | 0.643 |
| training_function_d5a75_00067 | TERMINATED | 172.16.3.10:3896954 | Cora       | randomwalk  |            0.5 |      4 | False    | False       |          1e-05  |     64 |         0.0001 |      1 |          32.4736 | 0.639 |
| training_function_d5a75_00068 | TERMINATED | 172.16.3.10:3897268 | Cora       | randomwalk  |            0.1 |      8 | False    | False       |          1e-05  |     64 |         0.0001 |      1 |          21.1595 | 0.643 |
| training_function_d5a75_00069 | TERMINATED | 172.16.3.10:3897446 | Cora       | randomwalk  |            0.5 |      8 | False    | False       |          1e-05  |     64 |         0.0001 |      1 |          35.0974 | 0.639 |
| training_function_d5a75_00070 | TERMINATED | 172.16.3.10:3897581 | Cora       | randomwalk  |            0.1 |     16 | False    | False       |          1e-05  |     64 |         0.0001 |      1 |          21.4867 | 0.643 |
| training_function_d5a75_00071 | TERMINATED | 172.16.3.10:3897647 | Cora       | randomwalk  |            0.5 |     16 | False    | False       |          1e-05  |     64 |         0.0001 |      1 |          20.975  | 0.639 |
| training_function_d5a75_00072 | TERMINATED | 172.16.3.10:3897665 | Cora       | randomwalk  |            0.1 |      4 | True     | False       |          0.0001 |    128 |         0.0001 |      1 |          28.6993 | 0.776 |
| training_function_d5a75_00073 | TERMINATED | 172.16.3.10:3898189 | Cora       | randomwalk  |            0.5 |      4 | True     | False       |          0.0001 |    128 |         0.0001 |      1 |          34.3095 | 0.786 |
| training_function_d5a75_00074 | TERMINATED | 172.16.3.10:3898348 | Cora       | randomwalk  |            0.1 |      8 | True     | False       |          0.0001 |    128 |         0.0001 |      1 |          50.748  | 0.777 |
| training_function_d5a75_00075 | TERMINATED | 172.16.3.10:3898380 | Cora       | randomwalk  |            0.5 |      8 | True     | False       |          0.0001 |    128 |         0.0001 |      1 |          97.7376 | 0.796 |
| training_function_d5a75_00076 | TERMINATED | 172.16.3.10:3898534 | Cora       | randomwalk  |            0.1 |     16 | True     | False       |          0.0001 |    128 |         0.0001 |      1 |          64.933  | 0.778 |
| training_function_d5a75_00077 | TERMINATED | 172.16.3.10:3898810 | Cora       | randomwalk  |            0.5 |     16 | True     | False       |          0.0001 |    128 |         0.0001 |      1 |          81.5509 | 0.779 |
| training_function_d5a75_00078 | TERMINATED | 172.16.3.10:3899050 | Cora       | randomwalk  |            0.1 |      4 | False    | False       |          0.0001 |    128 |         0.0001 |      1 |          20.5286 | 0.699 |
| training_function_d5a75_00079 | TERMINATED | 172.16.3.10:3899334 | Cora       | randomwalk  |            0.5 |      4 | False    | False       |          0.0001 |    128 |         0.0001 |      1 |          16.6378 | 0.724 |
| training_function_d5a75_00080 | TERMINATED | 172.16.3.10:3899366 | Cora       | randomwalk  |            0.1 |      8 | False    | False       |          0.0001 |    128 |         0.0001 |      1 |          19.9844 | 0.699 |
| training_function_d5a75_00081 | TERMINATED | 172.16.3.10:3899586 | Cora       | randomwalk  |            0.5 |      8 | False    | False       |          0.0001 |    128 |         0.0001 |      1 |          16.9261 | 0.724 |
| training_function_d5a75_00082 | TERMINATED | 172.16.3.10:3899654 | Cora       | randomwalk  |            0.1 |     16 | False    | False       |          0.0001 |    128 |         0.0001 |      1 |          31.393  | 0.699 |
| training_function_d5a75_00083 | TERMINATED | 172.16.3.10:3899701 | Cora       | randomwalk  |            0.5 |     16 | False    | False       |          0.0001 |    128 |         0.0001 |      1 |          20.6669 | 0.724 |
| training_function_d5a75_00084 | TERMINATED | 172.16.3.10:3899893 | Cora       | randomwalk  |            0.1 |      4 | True     | False       |          1e-05  |    128 |         0.0001 |      1 |          28.7742 | 0.781 |
| training_function_d5a75_00085 | TERMINATED | 172.16.3.10:3899967 | Cora       | randomwalk  |            0.5 |      4 | True     | False       |          1e-05  |    128 |         0.0001 |      1 |          36.6189 | 0.782 |
| training_function_d5a75_00086 | TERMINATED | 172.16.3.10:3900056 | Cora       | randomwalk  |            0.1 |      8 | True     | False       |          1e-05  |    128 |         0.0001 |      1 |          51.3759 | 0.785 |
| training_function_d5a75_00087 | TERMINATED | 172.16.3.10:3900179 | Cora       | randomwalk  |            0.5 |      8 | True     | False       |          1e-05  |    128 |         0.0001 |      1 |          92.3913 | 0.779 |
| training_function_d5a75_00088 | TERMINATED | 172.16.3.10:3900349 | Cora       | randomwalk  |            0.1 |     16 | True     | False       |          1e-05  |    128 |         0.0001 |      1 |          65.8476 | 0.796 |
| training_function_d5a75_00089 | TERMINATED | 172.16.3.10:3900485 | Cora       | randomwalk  |            0.5 |     16 | True     | False       |          1e-05  |    128 |         0.0001 |      1 |          77.6107 | 0.787 |
| training_function_d5a75_00090 | TERMINATED | 172.16.3.10:3900699 | Cora       | randomwalk  |            0.1 |      4 | False    | False       |          1e-05  |    128 |         0.0001 |      1 |          21.1608 | 0.643 |
| training_function_d5a75_00091 | TERMINATED | 172.16.3.10:3900979 | Cora       | randomwalk  |            0.5 |      4 | False    | False       |          1e-05  |    128 |         0.0001 |      1 |          21.2221 | 0.639 |
| training_function_d5a75_00092 | TERMINATED | 172.16.3.10:3901149 | Cora       | randomwalk  |            0.1 |      8 | False    | False       |          1e-05  |    128 |         0.0001 |      1 |          16.5085 | 0.643 |
| training_function_d5a75_00093 | TERMINATED | 172.16.3.10:3901283 | Cora       | randomwalk  |            0.5 |      8 | False    | False       |          1e-05  |    128 |         0.0001 |      1 |          41.1891 | 0.639 |
| training_function_d5a75_00094 | TERMINATED | 172.16.3.10:3901319 | Cora       | randomwalk  |            0.1 |     16 | False    | False       |          1e-05  |    128 |         0.0001 |      1 |          21.6118 | 0.643 |
| training_function_d5a75_00095 | TERMINATED | 172.16.3.10:3901435 | Cora       | randomwalk  |            0.5 |     16 | False    | False       |          1e-05  |    128 |         0.0001 |      1 |          16.2834 | 0.639 |
+-------------------------------+------------+---------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------+
####U=T^4,sym
-------------------------------+------------+---------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------+
| Trial name                    | status     | loc                 | dataname   | diffusion   |   dropout_prob |   head | if_gat   | if_linear   |   learning_rate |   nhid |   weight_decay |   iter |   total time (s) |   acc |
|-------------------------------+------------+---------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------|
| training_function_9c78e_00000 | TERMINATED | 172.16.3.10:4020525 | Cora       | sym         |            0.1 |      4 | True     | False       |          0.0001 |     64 |         1e-05  |      1 |          30.5381 | 0.784 |
| training_function_9c78e_00001 | TERMINATED | 172.16.3.10:4020527 | Cora       | sym         |            0.5 |      4 | True     | False       |          0.0001 |     64 |         1e-05  |      1 |          40.96   | 0.791 |
| training_function_9c78e_00002 | TERMINATED | 172.16.3.10:4020529 | Cora       | sym         |            0.1 |      8 | True     | False       |          0.0001 |     64 |         1e-05  |      1 |          79.487  | 0.781 |
| training_function_9c78e_00003 | TERMINATED | 172.16.3.10:4020531 | Cora       | sym         |            0.5 |      8 | True     | False       |          0.0001 |     64 |         1e-05  |      1 |          40.8803 | 0.781 |
| training_function_9c78e_00004 | TERMINATED | 172.16.3.10:4023134 | Cora       | sym         |            0.1 |     16 | True     | False       |          0.0001 |     64 |         1e-05  |      1 |          73.6478 | 0.781 |
| training_function_9c78e_00005 | TERMINATED | 172.16.3.10:4023615 | Cora       | sym         |            0.5 |     16 | True     | False       |          0.0001 |     64 |         1e-05  |      1 |          65.5141 | 0.783 |
| training_function_9c78e_00006 | TERMINATED | 172.16.3.10:4023707 | Cora       | sym         |            0.1 |      4 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          21.4076 | 0.685 |
| training_function_9c78e_00007 | TERMINATED | 172.16.3.10:4025904 | Cora       | sym         |            0.5 |      4 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          24.2716 | 0.715 |
| training_function_9c78e_00008 | TERMINATED | 172.16.3.10:4026638 | Cora       | sym         |            0.1 |      8 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          46.5537 | 0.685 |
| training_function_9c78e_00009 | TERMINATED | 172.16.3.10:4027479 | Cora       | sym         |            0.5 |      8 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          24.5844 | 0.715 |
| training_function_9c78e_00010 | TERMINATED | 172.16.3.10:4028179 | Cora       | sym         |            0.1 |     16 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          17.905  | 0.685 |
| training_function_9c78e_00011 | TERMINATED | 172.16.3.10:4028279 | Cora       | sym         |            0.5 |     16 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          16.6997 | 0.715 |
| training_function_9c78e_00012 | TERMINATED | 172.16.3.10:4029053 | Cora       | sym         |            0.1 |      4 | True     | False       |          1e-05  |     64 |         1e-05  |      1 |          38.0763 | 0.78  |
| training_function_9c78e_00013 | TERMINATED | 172.16.3.10:4029298 | Cora       | sym         |            0.5 |      4 | True     | False       |          1e-05  |     64 |         1e-05  |      1 |          65.9618 | 0.788 |
| training_function_9c78e_00014 | TERMINATED | 172.16.3.10:4029457 | Cora       | sym         |            0.1 |      8 | True     | False       |          1e-05  |     64 |         1e-05  |      1 |          40.2383 | 0.788 |
| training_function_9c78e_00015 | TERMINATED | 172.16.3.10:4029553 | Cora       | sym         |            0.5 |      8 | True     | False       |          1e-05  |     64 |         1e-05  |      1 |          45.2596 | 0.789 |
| training_function_9c78e_00016 | TERMINATED | 172.16.3.10:4031214 | Cora       | sym         |            0.1 |     16 | True     | False       |          1e-05  |     64 |         1e-05  |      1 |          92.5014 | 0.793 |
| training_function_9c78e_00017 | TERMINATED | 172.16.3.10:4031573 | Cora       | sym         |            0.5 |     16 | True     | False       |          1e-05  |     64 |         1e-05  |      1 |          65.3171 | 0.795 |
| training_function_9c78e_00018 | TERMINATED | 172.16.3.10:4032025 | Cora       | sym         |            0.1 |      4 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          16.8156 | 0.629 |
| training_function_9c78e_00019 | TERMINATED | 172.16.3.10:4032718 | Cora       | sym         |            0.5 |      4 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          37.9239 | 0.625 |
| training_function_9c78e_00020 | TERMINATED | 172.16.3.10:4032867 | Cora       | sym         |            0.1 |      8 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          16.868  | 0.629 |
| training_function_9c78e_00021 | TERMINATED | 172.16.3.10:4033728 | Cora       | sym         |            0.5 |      8 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          17.3873 | 0.625 |
| training_function_9c78e_00022 | TERMINATED | 172.16.3.10:4034462 | Cora       | sym         |            0.1 |     16 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          46.3591 | 0.629 |
| training_function_9c78e_00023 | TERMINATED | 172.16.3.10:4034495 | Cora       | sym         |            0.5 |     16 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          16.1465 | 0.625 |
| training_function_9c78e_00024 | TERMINATED | 172.16.3.10:4034677 | Cora       | sym         |            0.1 |      4 | True     | False       |          0.0001 |    128 |         1e-05  |      1 |          31.1599 | 0.784 |
| training_function_9c78e_00025 | TERMINATED | 172.16.3.10:4035678 | Cora       | sym         |            0.5 |      4 | True     | False       |          0.0001 |    128 |         1e-05  |      1 |          40.8466 | 0.791 |
| training_function_9c78e_00026 | TERMINATED | 172.16.3.10:4035680 | Cora       | sym         |            0.1 |      8 | True     | False       |          0.0001 |    128 |         1e-05  |      1 |          40.5344 | 0.781 |
| training_function_9c78e_00027 | TERMINATED | 172.16.3.10:4036743 | Cora       | sym         |            0.5 |      8 | True     | False       |          0.0001 |    128 |         1e-05  |      1 |          45.4124 | 0.781 |
| training_function_9c78e_00028 | TERMINATED | 172.16.3.10:4037152 | Cora       | sym         |            0.1 |     16 | True     | False       |          0.0001 |    128 |         1e-05  |      1 |         124.274  | 0.781 |
| training_function_9c78e_00029 | TERMINATED | 172.16.3.10:4037895 | Cora       | sym         |            0.5 |     16 | True     | False       |          0.0001 |    128 |         1e-05  |      1 |          88.7442 | 0.783 |
| training_function_9c78e_00030 | TERMINATED | 172.16.3.10:4037897 | Cora       | sym         |            0.1 |      4 | False    | False       |          0.0001 |    128 |         1e-05  |      1 |          15.8161 | 0.685 |
| training_function_9c78e_00031 | TERMINATED | 172.16.3.10:4039021 | Cora       | sym         |            0.5 |      4 | False    | False       |          0.0001 |    128 |         1e-05  |      1 |          15.7686 | 0.715 |
| training_function_9c78e_00032 | TERMINATED | 172.16.3.10:4039063 | Cora       | sym         |            0.1 |      8 | False    | False       |          0.0001 |    128 |         1e-05  |      1 |          17.7011 | 0.685 |
| training_function_9c78e_00033 | TERMINATED | 172.16.3.10:4039806 | Cora       | sym         |            0.5 |      8 | False    | False       |          0.0001 |    128 |         1e-05  |      1 |          15.7292 | 0.715 |
| training_function_9c78e_00034 | TERMINATED | 172.16.3.10:4039901 | Cora       | sym         |            0.1 |     16 | False    | False       |          0.0001 |    128 |         1e-05  |      1 |          17.8935 | 0.685 |
| training_function_9c78e_00035 | TERMINATED | 172.16.3.10:4040633 | Cora       | sym         |            0.5 |     16 | False    | False       |          0.0001 |    128 |         1e-05  |      1 |          15.8847 | 0.715 |
| training_function_9c78e_00036 | TERMINATED | 172.16.3.10:4040797 | Cora       | sym         |            0.1 |      4 | True     | False       |          1e-05  |    128 |         1e-05  |      1 |          29.078  | 0.78  |
| training_function_9c78e_00037 | TERMINATED | 172.16.3.10:4041488 | Cora       | sym         |            0.5 |      4 | True     | False       |          1e-05  |    128 |         1e-05  |      1 |          27.8966 | 0.788 |
| training_function_9c78e_00038 | TERMINATED | 172.16.3.10:4042095 | Cora       | sym         |            0.1 |      8 | True     | False       |          1e-05  |    128 |         1e-05  |      1 |          57.8312 | 0.788 |
| training_function_9c78e_00039 | TERMINATED | 172.16.3.10:4042275 | Cora       | sym         |            0.5 |      8 | True     | False       |          1e-05  |    128 |         1e-05  |      1 |          44.1863 | 0.789 |
| training_function_9c78e_00040 | TERMINATED | 172.16.3.10:4042976 | Cora       | sym         |            0.1 |     16 | True     | False       |          1e-05  |    128 |         1e-05  |      1 |          65.4829 | 0.793 |
| training_function_9c78e_00041 | TERMINATED | 172.16.3.10:4043067 | Cora       | sym         |            0.5 |     16 | True     | False       |          1e-05  |    128 |         1e-05  |      1 |         147.073  | 0.795 |
| training_function_9c78e_00042 | TERMINATED | 172.16.3.10:4044412 | Cora       | sym         |            0.1 |      4 | False    | False       |          1e-05  |    128 |         1e-05  |      1 |          17.4874 | 0.629 |
| training_function_9c78e_00043 | TERMINATED | 172.16.3.10:4044863 | Cora       | sym         |            0.5 |      4 | False    | False       |          1e-05  |    128 |         1e-05  |      1 |          24.094  | 0.625 |
| training_function_9c78e_00044 | TERMINATED | 172.16.3.10:4045534 | Cora       | sym         |            0.1 |      8 | False    | False       |          1e-05  |    128 |         1e-05  |      1 |          17.7559 | 0.629 |
| training_function_9c78e_00045 | TERMINATED | 172.16.3.10:4046139 | Cora       | sym         |            0.5 |      8 | False    | False       |          1e-05  |    128 |         1e-05  |      1 |          16.3217 | 0.625 |
| training_function_9c78e_00046 | TERMINATED | 172.16.3.10:4046318 | Cora       | sym         |            0.1 |     16 | False    | False       |          1e-05  |    128 |         1e-05  |      1 |          24.1551 | 0.629 |
| training_function_9c78e_00047 | TERMINATED | 172.16.3.10:4046724 | Cora       | sym         |            0.5 |     16 | False    | False       |          1e-05  |    128 |         1e-05  |      1 |          17.6677 | 0.625 |
| training_function_9c78e_00048 | TERMINATED | 172.16.3.10:4047241 | Cora       | sym         |            0.1 |      4 | True     | False       |          0.0001 |     64 |         0.0001 |      1 |          28.0906 | 0.785 |
| training_function_9c78e_00049 | TERMINATED | 172.16.3.10:4047804 | Cora       | sym         |            0.5 |      4 | True     | False       |          0.0001 |     64 |         0.0001 |      1 |          31.9766 | 0.791 |
| training_function_9c78e_00050 | TERMINATED | 172.16.3.10:4047806 | Cora       | sym         |            0.1 |      8 | True     | False       |          0.0001 |     64 |         0.0001 |      1 |          57.1613 | 0.778 |
| training_function_9c78e_00051 | TERMINATED | 172.16.3.10:4048854 | Cora       | sym         |            0.5 |      8 | True     | False       |          0.0001 |     64 |         0.0001 |      1 |          40.3192 | 0.786 |
| training_function_9c78e_00052 | TERMINATED | 172.16.3.10:4049524 | Cora       | sym         |            0.1 |     16 | True     | False       |          0.0001 |     64 |         0.0001 |      1 |          68.5928 | 0.777 |
| training_function_9c78e_00053 | TERMINATED | 172.16.3.10:4050221 | Cora       | sym         |            0.5 |     16 | True     | False       |          0.0001 |     64 |         0.0001 |      1 |         126.896  | 0.783 |
| training_function_9c78e_00054 | TERMINATED | 172.16.3.10:4050733 | Cora       | sym         |            0.1 |      4 | False    | False       |          0.0001 |     64 |         0.0001 |      1 |          23.2495 | 0.688 |
| training_function_9c78e_00055 | TERMINATED | 172.16.3.10:4050874 | Cora       | sym         |            0.5 |      4 | False    | False       |          0.0001 |     64 |         0.0001 |      1 |          16.1549 | 0.714 |
| training_function_9c78e_00056 | TERMINATED | 172.16.3.10:4051907 | Cora       | sym         |            0.1 |      8 | False    | False       |          0.0001 |     64 |         0.0001 |      1 |          17.023  | 0.688 |
| training_function_9c78e_00057 | TERMINATED | 172.16.3.10:4052174 | Cora       | sym         |            0.5 |      8 | False    | False       |          0.0001 |     64 |         0.0001 |      1 |          25.5319 | 0.714 |
| training_function_9c78e_00058 | TERMINATED | 172.16.3.10:4053055 | Cora       | sym         |            0.1 |     16 | False    | False       |          0.0001 |     64 |         0.0001 |      1 |          16.263  | 0.688 |
